"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","102.0","","","","1"
"2007-07","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","126.0","","","","1"
"2007-07","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","111.9","","","","1"
"2007-07","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","109.2","","","","1"
"2007-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","111.3","","","","1"
"2007-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","111.9","","","","1"
"2007-08","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","117.6","","","","1"
"2007-08","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","103.8","","","","1"
"2007-08","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.7","","","","1"
"2007-08","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","116.3","","","","1"
"2007-08","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","107.6","","","","1"
"2007-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","102.0","","","","1"
"2007-08","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","126.1","","","","1"
"2007-08","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","111.7","","","","1"
"2007-08","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","109.3","","","","1"
"2007-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","111.7","","","","1"
"2007-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","111.8","","","","1"
"2007-09","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","117.8","","","","1"
"2007-09","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","103.5","","","","1"
"2007-09","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.0","","","","1"
"2007-09","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","116.9","","","","1"
"2007-09","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","107.6","","","","1"
"2007-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","102.0","","","","1"
"2007-09","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","126.6","","","","1"
"2007-09","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","112.1","","","","1"
"2007-09","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","109.5","","","","1"
"2007-10","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","111.9","","","","1"
"2007-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","111.7","","","","1"
"2007-10","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","118.7","","","","1"
"2007-10","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","103.4","","","","1"
"2007-10","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.2","","","","1"
"2007-10","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","115.2","","","","1"
"2007-10","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","107.7","","","","1"
"2007-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","102.0","","","","1"
"2007-10","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","126.3","","","","1"
"2007-10","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","111.8","","","","1"
"2007-10","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","109.4","","","","1"
"2007-11","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","112.2","","","","1"
"2007-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","111.7","","","","1"
"2007-11","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","118.8","","","","1"
"2007-11","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","103.4","","","","1"
"2007-11","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.4","","","","1"
"2007-11","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","116.7","","","","1"
"2007-11","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","107.7","","","","1"
"2007-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","102.1","","","","1"
"2007-11","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","126.5","","","","1"
"2007-11","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","112.0","","","","1"
"2007-11","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","109.4","","","","1"
"2007-12","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","112.6","","","","1"
"2007-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","111.8","","","","1"
"2007-12","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","119.2","","","","1"
"2007-12","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","103.7","","","","1"
"2007-12","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","95.5","","","","1"
"2007-12","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","117.5","","","","1"
"2007-12","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","107.9","","","","1"
"2007-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","102.0","","","","1"
"2007-12","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","126.2","","","","1"
"2007-12","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","112.0","","","","1"
"2007-12","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","109.5","","","","1"
"2008-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","112.4","","","","1"
"2008-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","112.1","","","","1"
"2008-01","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","119.2","","","","1"
"2008-01","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","103.6","","","","1"
"2008-01","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","94.4","","","","1"
"2008-01","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","118.7","","","","1"
"2008-01","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","107.8","","","","1"
"2008-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","101.6","","","","1"
"2008-01","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","126.4","","","","1"
"2008-01","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","112.5","","","","1"
"2008-01","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","109.4","","","","1"
"2008-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","112.6","","","","1"
"2008-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","112.5","","","","1"
"2008-02","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","119.6","","","","1"
"2008-02","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","104.0","","","","1"
"2008-02","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","94.5","","","","1"
"2008-02","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","118.4","","","","1"
"2008-02","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","107.9","","","","1"
"2008-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","102.0","","","","1"
"2008-02","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","126.8","","","","1"
"2008-02","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","112.6","","","","1"
"2008-02","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","109.6","","","","1"
"2008-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","112.8","","","","1"
"2008-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","112.8","","","","1"
"2008-03","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","120.1","","","","1"
"2008-03","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","103.9","","","","1"
"2008-03","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","94.2","","","","1"
"2008-03","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","118.0","","","","1"
"2008-03","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","108.3","","","","1"
"2008-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","102.0","","","","1"
"2008-03","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","126.6","","","","1"
"2008-03","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","112.9","","","","1"
"2008-03","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","109.7","","","","1"
"2008-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","113.3","","","","1"
"2008-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","113.1","","","","1"
"2008-04","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","121.2","","","","1"
